contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration,symbol,type
NDXP251117P24410000,2025-11-14 20:59:29+00:00,24410.0,25.3,19.2,21.7,-21.5,-45.940174,6.0,2.0,0.2539900041198731,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24420000,2025-11-14 18:12:23+00:00,24420.0,27.0,19.8,22.4,-15.650002,-36.694023,6.0,0.0,0.2529905634307862,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24430000,2025-11-14 14:44:51+00:00,24430.0,112.5,20.4,23.1,0.0,0.0,5.0,0.0,0.25193008819580076,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24440000,2025-11-14 15:22:12+00:00,24440.0,82.8,21.2,27.8,-111.55,-57.396446,30.0,0.0,0.2621991505432129,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24450000,2025-11-14 21:07:09+00:00,24450.0,26.1,21.9,28.6,-15.01,-36.511795,55.0,11.0,0.2610585674667358,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24460000,2025-11-13 15:48:56+00:00,24460.0,39.21,18.3,33.2,0.0,0.0,,1.0,0.26971402900695807,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24480000,2025-11-14 20:48:50+00:00,24480.0,32.28,24.3,32.0,-14.189999,-30.53583,8.0,0.0,0.25979972995758055,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24490000,2025-11-14 20:58:35+00:00,24490.0,32.0,25.2,33.0,-50.25,-61.094223,33.0,5.0,0.2588575091552735,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24500000,2025-11-14 21:09:21+00:00,24500.0,30.1,26.1,33.4,-35.4,-54.045803,256.0,35.0,0.25637416606903074,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24510000,2025-11-14 21:04:55+00:00,24510.0,31.8,26.9,34.4,-64.8,-67.08074,17.0,4.0,0.25530987617492684,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24520000,2025-11-14 16:18:03+00:00,24520.0,43.4,22.9,35.9,-44.25,-50.484882,11.0,2.0,0.2553556520843506,False,REGULAR,USD,2025-11-17,^NDX,puts
NDXP251117P24530000,2025-11-14 21:09:02+00:00,24530.0,31.75,28.8,37.0,10.1,46.651276,18.0,1.0,0.25436002605438235,False,REGULAR,USD,2025-11-17,^NDX,puts
