contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration,symbol,type
NDX251121C22575000,2025-10-15 13:58:37+00:00,22575.0,2541.3,2246.8,2738.8,0.0,0.0,,1.0,0.5610242872619629,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C22600000,2025-06-10 14:05:40+00:00,22600.0,1006.6,1376.4,1382.8,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C22625000,2025-10-15 13:58:34+00:00,22625.0,2446.75,2197.4,2689.4,0.0,0.0,,0.0,0.5529906151580811,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C22700000,2025-09-02 15:31:42+00:00,22700.0,1193.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C22800000,2025-05-12 18:23:49+00:00,22800.0,613.2,909.0,915.4,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C22850000,2025-10-13 16:57:04+00:00,22850.0,2193.4,1975.7,2467.7,0.0,0.0,1.0,1.0,0.5175219146728516,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C22900000,2025-10-24 19:40:03+00:00,22900.0,2622.82,1926.6,2418.6,0.0,0.0,1.0,4.0,0.5098277472305299,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C22925000,2025-10-15 13:58:37+00:00,22925.0,2228.25,1902.1,2389.0,0.0,0.0,,1.0,0.5008900009155274,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C22950000,2025-10-24 19:37:57+00:00,22950.0,2586.2,1877.6,2369.6,0.0,0.0,1.0,1.0,0.5022632781982423,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C22975000,2025-10-24 19:43:18+00:00,22975.0,2548.98,1853.2,2346.5,0.0,0.0,2.0,0.0,0.8357789249420164,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23000000,2025-10-31 14:54:42+00:00,23000.0,3023.82,1828.7,2322.0,0.0,0.0,2.0,23.0,0.8298986279106139,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C23100000,2025-11-03 17:13:22+00:00,23100.0,2982.98,1873.7,2073.7,0.0,0.0,1.0,1.0,0.6278208757591248,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23175000,2025-10-27 15:27:27+00:00,23175.0,2674.12,1658.4,2150.2,0.0,0.0,1.0,1.0,0.788088056640625,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C23200000,2025-09-03 13:58:36+00:00,23200.0,1010.0,1607.6,2207.6,0.0,0.0,,1.0,0.5117427061080932,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23300000,2025-11-06 15:24:05+00:00,23300.0,2193.22,1600.0,1933.9,0.0,0.0,1.0,12.0,0.654761905784607,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23375000,2025-10-16 18:03:14+00:00,23375.0,1712.55,1546.7,1869.4,0.0,0.0,1.0,2.0,0.6482636339759826,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23400000,2025-11-06 15:24:05+00:00,23400.0,2097.82,1522.8,1837.3,0.0,0.0,1.0,28.0,0.6340673800659181,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23425000,2025-10-15 13:58:34+00:00,23425.0,1747.35,1498.9,1823.4,0.0,0.0,1.0,2.0,0.6402890890884398,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C23500000,2025-11-14 21:01:12+00:00,23500.0,1562.12,1491.5,1691.5,-55.349976,-3.4220095,2.0,2.0,0.5570074512100223,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23525000,2025-10-23 17:29:41+00:00,23525.0,1751.87,1404.0,1713.2,0.0,0.0,,1.0,0.6040517347908022,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23550000,2025-10-15 13:58:34+00:00,23550.0,1642.65,1380.4,1701.2,0.0,0.0,,0.0,0.6119595231437684,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23575000,2025-10-10 14:04:51+00:00,23575.0,1870.65,1356.8,1686.3,0.0,0.0,2.0,2.0,0.6164455622673036,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23600000,2025-10-31 14:50:54+00:00,23600.0,2531.6,1333.3,1662.8,0.0,0.0,1.0,11.0,0.6116448137664797,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23625000,2025-09-30 14:19:23+00:00,23625.0,1417.5,1309.9,1639.4,0.0,0.0,,1.0,0.6069184511184693,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23650000,2025-10-08 14:29:12+00:00,23650.0,1717.14,1286.5,1605.5,0.0,0.0,1.0,0.0,0.591133391685486,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23700000,2025-11-03 18:32:42+00:00,23700.0,2399.39,1239.9,1569.4,0.0,0.0,1.0,11.0,0.5927508071517946,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23725000,2025-10-22 19:16:05+00:00,23725.0,1438.85,1216.8,1546.2,0.0,0.0,1.0,2.0,0.5880969230270386,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23750000,2025-11-03 19:28:54+00:00,23750.0,2307.12,1201.0,1504.2,0.0,0.0,1.0,1.0,0.5640969951820374,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23775000,2025-11-03 19:38:55+00:00,23775.0,2285.55,1209.3,1458.3,0.0,0.0,1.0,1.0,0.5358894983291627,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C23800000,2025-09-02 19:50:53+00:00,23800.0,600.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23850000,2025-11-07 16:14:51+00:00,23850.0,1088.85,1183.2,1350.5,0.0,0.0,1.0,4.0,0.4821981712341309,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23875000,2025-11-07 16:09:19+00:00,23875.0,1083.0,1160.5,1327.8,0.0,0.0,1.0,1.0,0.47844073200225834,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C23900000,2025-09-04 18:32:40+00:00,23900.0,685.0,1200.0,1600.0,0.0,0.0,1.0,2.0,0.5702557623291016,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23925000,2025-10-17 14:03:32+00:00,23925.0,1296.57,1115.5,1282.6,0.0,0.0,2.0,3.0,0.47096972211837773,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C23950000,2025-10-17 18:45:56+00:00,23950.0,1361.6,1093.1,1260.2,0.0,0.0,2.0,1.0,0.4673572399330139,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C23975000,2025-11-14 20:55:47+00:00,23975.0,1130.29,1062.0,1243.7,-63.599976,-5.3271217,6.0,6.0,0.46972423591613777,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C24000000,2025-11-14 20:55:47+00:00,24000.0,1111.72,1044.4,1236.6,-444.66003,-28.570145,6.0,2.0,0.48130554100036615,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C24025000,2025-11-04 15:01:03+00:00,24025.0,1831.73,1018.0,1209.1,0.0,0.0,,1.0,0.47227052087783816,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24050000,2025-10-23 16:28:01+00:00,24050.0,1287.78,1004.6,1171.5,0.0,0.0,2.0,2.0,0.4531876886367798,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C24075000,2025-11-14 20:55:47+00:00,24075.0,1046.82,979.7,1171.5,-61.160034,-5.5199585,6.0,6.0,0.4712367482566833,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24100000,2025-10-20 14:17:56+00:00,24100.0,1337.68,961.0,1121.2,0.0,0.0,2.0,25.0,0.43984401103973386,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24125000,2025-10-14 13:45:11+00:00,24125.0,860.6,939.3,1106.2,0.0,0.0,,2.0,0.4430578613471985,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C24150000,2025-11-14 14:52:12+00:00,24150.0,850.0,910.0,1090.4,0.0,0.0,38.0,0.0,0.44527227096557614,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24175000,2025-10-17 14:03:30+00:00,24175.0,1126.45,896.4,1061.0,0.0,0.0,1.0,1.0,0.4343394579315186,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C24200000,2025-10-27 13:30:40+00:00,24200.0,1682.55,872.0,1065.5,0.0,0.0,2.0,1.0,0.45536776632308956,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24225000,2025-11-11 15:35:54+00:00,24225.0,1270.65,854.0,1020.6,0.0,0.0,2.0,2.0,0.42988775074005137,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24250000,2025-11-14 19:08:49+00:00,24250.0,929.45,833.0,999.6,-100.49994,-9.75775,1.0,6.0,0.42676354492187507,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24275000,2025-10-23 18:58:17+00:00,24275.0,1160.3,812.1,978.7,0.0,0.0,,4.0,0.42364315376281736,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24300000,2025-11-14 15:17:42+00:00,24300.0,777.65,827.7,939.6,-108.880005,-12.281592,1.0,47.0,0.40369057924270635,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24325000,2025-10-23 18:56:10+00:00,24325.0,1130.36,804.5,916.1,0.0,0.0,2.0,11.0,0.39814978687286384,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24350000,2025-11-14 20:13:04+00:00,24350.0,868.1,800.0,866.6,-11.01001,-1.2524041,2.0,4.0,0.36862051063537604,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24375000,2025-11-07 15:54:17+00:00,24375.0,742.7,778.5,847.7,0.0,0.0,1.0,5.0,0.36737883909225466,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24400000,2025-11-07 19:43:37+00:00,24400.0,849.0,758.3,826.6,0.0,0.0,3.0,7.0,0.3639952364540101,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C24425000,2025-11-14 20:56:01+00:00,24425.0,757.9,746.0,822.8,0.0,0.0,1.0,0.0,0.3760190419960022,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24450000,2025-10-23 15:33:14+00:00,24450.0,981.75,718.5,788.5,0.0,0.0,,1.0,0.3605773018836975,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C24475000,2025-11-14 18:59:18+00:00,24475.0,792.13,706.0,781.7,-485.05994,-37.978683,8.0,9.0,0.36943494035720825,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24500000,2025-11-14 15:28:07+00:00,24500.0,655.9,679.6,748.3,-520.1,-44.22619,1.0,62.0,0.3547771126937865,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24525000,2025-10-23 17:50:29+00:00,24525.0,961.36,660.3,727.4,0.0,0.0,2.0,7.0,0.35100250749588,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24550000,2025-10-22 15:06:13+00:00,24550.0,915.9,640.9,709.7,0.0,0.0,1.0,11.0,0.3498714610671997,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C24575000,2025-11-14 18:59:18+00:00,24575.0,690.36,633.3,708.0,114.20001,19.820887,4.0,4.0,0.36216992206573484,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C24600000,2025-10-28 19:57:06+00:00,24600.0,1625.0,614.6,689.4,0.0,0.0,1.0,69.0,0.35985823863983146,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24625000,2025-10-29 19:02:00+00:00,24625.0,1597.55,584.4,653.1,0.0,0.0,1.0,5.0,0.34261025743484486,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24650000,2025-10-29 19:07:13+00:00,24650.0,1599.99,566.0,634.5,0.0,0.0,2.0,7.0,0.3401307290077209,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24675000,2025-11-07 20:21:56+00:00,24675.0,634.1,547.8,616.3,0.0,0.0,15.0,17.0,0.33784002620697023,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24700000,2025-11-13 20:17:02+00:00,24700.0,563.2,529.7,598.2,0.0,0.0,1.0,95.0,0.33547875221252443,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24725000,2025-10-31 14:42:21+00:00,24725.0,1493.35,511.9,580.4,0.0,0.0,1.0,8.0,0.333212844696045,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24750000,2025-11-14 15:28:07+00:00,24750.0,483.9,494.4,563.6,-503.00003,-50.967674,3.0,574.0,0.331599243888855,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24775000,2025-11-13 20:16:24+00:00,24775.0,514.5,477.0,545.4,0.0,0.0,2.0,5.0,0.32869247364044185,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24800000,2025-11-14 14:57:41+00:00,24800.0,418.2,459.9,528.0,-83.5,-16.643412,52.0,93.0,0.3262711187648773,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24825000,2025-11-14 14:31:29+00:00,24825.0,295.4,443.0,510.2,-553.74,-65.21185,2.0,4.0,0.32336720951080317,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24850000,2025-11-14 14:41:06+00:00,24850.0,335.4,426.4,495.3,-132.0,-28.241337,2.0,17.0,0.3226023703575134,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C24875000,2025-11-14 15:28:12+00:00,24875.0,422.3,424.6,498.2,16.630005,4.0993924,2.0,0.0,0.33572289039611813,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C24900000,2025-11-14 16:46:37+00:00,24900.0,479.4,405.1,482.1,27.0,5.9681697,21.0,23.0,0.33360098626136786,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C24925000,2025-11-14 19:46:48+00:00,24925.0,463.75,395.6,433.6,15.75,3.515625,3.0,6.0,0.3058455265140534,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C24950000,2025-11-14 15:15:08+00:00,24950.0,337.4,396.7,436.7,-102.600006,-23.318184,4.0,2.0,0.3184901678276061,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C24975000,2025-11-14 20:49:59+00:00,24975.0,381.27,381.3,421.3,-43.28,-10.194324,8.0,9.0,0.3164092712783813,True,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25000000,2025-11-14 21:03:28+00:00,25000.0,365.0,366.2,406.2,-32.899994,-8.268408,57.0,27.0,0.31437796529769896,True,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25025000,2025-11-14 15:45:54+00:00,25025.0,361.22,339.9,359.3,-78.630005,-17.876549,2.0,14.0,0.2872957928848266,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25050000,2025-11-14 19:04:08+00:00,25050.0,384.75,336.3,376.3,-294.82,-43.383316,5.0,1.0,0.30997394134521483,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25075000,2025-11-14 18:12:07+00:00,25075.0,374.9,322.0,360.6,10.859985,2.9831846,14.0,8.0,0.30688978944778444,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25100000,2025-11-14 20:47:12+00:00,25100.0,295.0,303.0,310.9,-38.600006,-11.5707445,13.0,16.0,0.2769361323833465,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25125000,2025-11-14 20:03:13+00:00,25125.0,344.0,289.3,296.6,46.649994,15.6885805,17.0,16.0,0.2744651869392395,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25150000,2025-11-14 20:47:12+00:00,25150.0,268.5,276.0,283.6,-17.799988,-6.217251,4.0,20.0,0.27278292226791373,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25175000,2025-11-14 20:50:43+00:00,25175.0,253.0,262.7,270.4,-49.399994,-16.335978,15.0,18.0,0.270707747707367,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25200000,2025-11-14 20:04:59+00:00,25200.0,299.0,249.8,257.4,15.850006,5.597742,5.0,250.0,0.26854674331665035,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25225000,2025-10-27 14:54:07+00:00,25225.0,864.43,236.5,276.5,0.0,0.0,10.0,0.0,0.291865754508972,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25250000,2025-11-14 20:04:11+00:00,25250.0,288.2,224.2,264.2,-105.19998,-26.741228,2.0,6.0,0.289944119977951,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25275000,2025-11-07 20:05:36+00:00,25275.0,323.6,212.3,252.3,0.0,0.0,2.0,2.0,0.2881140372657775,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25300000,2025-11-14 15:36:45+00:00,25300.0,204.78,200.6,240.6,-31.820007,-13.448861,2.0,18.0,0.2862114760303497,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25325000,2025-11-11 20:36:30+00:00,25325.0,497.01,200.6,226.5,0.0,0.0,,2.0,0.28208687585830683,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25350000,2025-11-11 20:36:30+00:00,25350.0,480.45,191.4,210.0,0.0,0.0,,1.0,0.2756629899024963,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25375000,2025-11-14 17:42:50+00:00,25375.0,214.59,167.4,181.3,-8.410004,-3.7713022,1.0,10.0,0.25847413591384893,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25400000,2025-11-14 20:50:52+00:00,25400.0,155.7,159.2,166.2,-39.800003,-20.358057,17.0,50.0,0.2522848514938354,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25425000,2025-11-14 18:49:22+00:00,25425.0,159.0,149.7,156.7,-101.0,-38.846153,6.0,9.0,0.2506140307998657,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25450000,2025-11-14 18:45:00+00:00,25450.0,161.87,152.1,168.0,-73.98001,-31.367397,2.0,1.0,0.2671982613182068,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25475000,2025-11-14 21:09:07+00:00,25475.0,130.7,131.3,138.3,-46.300003,-26.158194,5.0,17.0,0.24692144077301026,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25500000,2025-11-14 19:49:05+00:00,25500.0,147.62,122.6,129.3,-13.980011,-8.650996,13.0,61.0,0.2447947683143616,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25525000,2025-11-13 19:53:37+00:00,25525.0,138.3,114.6,121.0,0.0,0.0,7.0,30.0,0.2430037858581543,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25550000,2025-11-14 20:28:31+00:00,25550.0,131.21,116.4,134.0,-30.689987,-18.956139,13.0,7.0,0.2614552920150757,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25575000,2025-11-13 14:52:30+00:00,25575.0,203.1,108.8,126.0,0.0,0.0,,2.0,0.2597901933097839,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25600000,2025-11-14 16:17:23+00:00,25600.0,129.1,101.7,118.0,-6.099991,-4.5118275,30.0,56.0,0.2578275511932373,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25625000,2025-11-14 15:55:50+00:00,25625.0,103.0,82.5,97.2,-71.2,-40.87256,2.0,10.0,0.24230951789855956,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25650000,2025-11-14 20:03:05+00:00,25650.0,106.5,76.5,85.3,-3.4100037,-3.1025417,9.0,28.0,0.23500635301589964,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25675000,2025-11-14 20:41:04+00:00,25675.0,85.73,79.7,98.0,-80.37,-48.386513,1.0,14.0,0.2542036250305176,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25700000,2025-11-14 18:53:17+00:00,25700.0,85.4,65.0,72.0,-4.9000015,-5.426358,2.0,42.0,0.23039252281188963,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25725000,2025-11-14 19:38:07+00:00,25725.0,79.5,59.7,67.9,-11.25,-12.396694,4.0,14.0,0.230569904460907,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25750000,2025-11-14 16:45:56+00:00,25750.0,88.95,62.0,79.4,-12.050003,-11.930696,2.0,7.0,0.24938761789321898,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25775000,2025-11-14 18:02:20+00:00,25775.0,66.9,50.3,56.6,-15.049995,-18.364851,1.0,24.0,0.22610484596252442,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25800000,2025-11-14 17:45:43+00:00,25800.0,72.4,46.0,54.7,2.4000015,3.4285736,9.0,54.0,0.22834405086517334,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25825000,2025-10-28 18:09:59+00:00,25825.0,636.6,46.1,64.8,0.0,0.0,1.0,2.0,0.24650564292907715,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25850000,2025-11-14 20:03:05+00:00,25850.0,57.3,40.5,43.8,-6.8999977,-10.747661,6.0,22.0,0.222038419342041,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25875000,2025-11-14 17:38:41+00:00,25875.0,71.4,45.1,50.4,-91.77999,-56.244637,10.0,4.0,0.23635483501434323,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25900000,2025-11-14 20:56:47+00:00,25900.0,39.18,41.5,46.8,-26.370003,-40.228836,19.0,43.0,0.2356033471679687,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25925000,2025-11-14 20:56:47+00:00,25925.0,36.02,38.0,43.0,-25.329998,-41.28769,3.0,1.0,0.2342224405670166,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C25950000,2025-11-14 16:01:41+00:00,25950.0,49.3,34.8,39.8,-4.1500015,-7.764269,2.0,10.0,0.2334595087432861,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C25975000,2025-11-10 20:26:02+00:00,25975.0,184.2,25.2,28.2,0.0,0.0,1.0,12.0,0.21704121589660644,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C26000000,2025-11-14 20:59:05+00:00,26000.0,20.98,22.9,25.7,-19.920002,-48.70416,43.0,108.0,0.21610280975341795,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C26025000,2025-11-14 17:44:11+00:00,26025.0,40.55,26.6,31.1,-4.700001,-10.386742,6.0,7.0,0.23081213531494144,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C26050000,2025-11-14 16:27:25+00:00,26050.0,37.87,18.9,21.5,2.1100006,5.9004493,1.0,40.0,0.21487830417633058,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C26075000,2025-11-13 16:01:46+00:00,26075.0,41.75,17.1,20.4,0.0,0.0,3.0,27.0,0.21615240032196043,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C26100000,2025-11-14 18:28:46+00:00,26100.0,27.3,20.0,24.1,-60.09,-68.76073,11.0,42.0,0.22851189586639403,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C26125000,2025-11-10 20:55:48+00:00,26125.0,146.9,18.3,22.2,0.0,0.0,4.0,5.0,0.2280579514312744,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C26150000,2025-11-14 20:44:10+00:00,26150.0,13.0,12.6,16.0,-18.15,-58.266457,9.0,6.0,0.216003628616333,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C26175000,2025-11-07 15:41:40+00:00,26175.0,46.55,15.1,18.8,0.0,0.0,1.0,0.0,0.22723398506164547,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C26200000,2025-11-14 16:45:03+00:00,26200.0,18.6,10.3,12.6,-7.1499996,-27.766987,12.0,43.0,0.2128717934799194,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C26225000,2025-11-14 17:49:19+00:00,26225.0,15.1,9.3,12.2,-8.949999,-37.214134,19.0,12.0,0.215027075881958,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C26250000,2025-11-13 15:08:38+00:00,26250.0,31.8,8.4,11.5,0.0,0.0,1.0,34.0,0.2160646631622314,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C26275000,2025-11-14 17:53:25+00:00,26275.0,16.75,10.2,13.6,-7.950001,-32.186237,5.0,2.0,0.2266160102844238,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C26300000,2025-11-14 20:47:43+00:00,26300.0,10.0,9.2,12.5,-12.190001,-54.934658,29.0,8.0,0.22641764801025388,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C26325000,2025-11-14 20:57:32+00:00,26325.0,7.8,8.4,11.5,-169.7,-95.60563,12.0,1.0,0.22630320823669434,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C26350000,2025-11-14 17:55:16+00:00,26350.0,10.23,5.5,8.2,-7.42,-42.03966,6.0,20.0,0.2163393186187744,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C26375000,2025-11-13 16:21:55+00:00,26375.0,18.4,6.9,9.8,0.0,0.0,1.0,3.0,0.2264557946014404,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C26400000,2025-11-14 20:36:52+00:00,26400.0,6.6,4.5,7.0,-8.57,-56.493073,1.0,23.0,0.21701832794189452,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C26425000,2025-11-06 14:50:33+00:00,26425.0,88.15,5.6,8.4,0.0,0.0,1.0,1.0,0.2269364416503906,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C26450000,2025-11-14 20:59:25+00:00,26450.0,5.1,5.1,7.8,-124.450005,-96.0633,2.0,2.0,0.22731790756225584,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C26475000,2025-11-13 18:39:04+00:00,26475.0,11.84,3.3,5.6,0.0,0.0,3.0,17.0,0.2186357434082031,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C26500000,2025-11-14 20:56:54+00:00,26500.0,4.15,4.1,6.7,-9.6,-69.818184,2.0,79.0,0.22797402893066404,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C26525000,2025-11-14 15:16:08+00:00,26525.0,6.22,2.65,4.9,-3.98,-39.019608,2.0,24.0,0.22023790023803708,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C26550000,2025-11-14 14:35:26+00:00,26550.0,4.62,2.35,4.6,-4.9800005,-51.875,7.0,8.0,0.22115341842651365,False,REGULAR,USD,2025-11-21,^NDX,calls
NDXP251121C26575000,2025-11-04 19:43:17+00:00,26575.0,77.55,3.0,5.5,0.0,0.0,1.0,1.0,0.23013312599182126,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C26600000,2025-11-14 15:36:34+00:00,26600.0,5.0,1.85,4.0,-4.3500004,-46.524067,11.0,17.0,0.22255721298217768,False,REGULAR,USD,2025-11-21,^NDX,calls
NDX251121C26625000,2025-11-14 14:36:41+00:00,26625.0,4.46,1.65,3.8,-4.4399996,-49.887638,3.0,9.0,0.22383893844604486,False,REGULAR,USD,2025-11-21,^NDX,calls
