date,current_price,strike,relative_strike,maturity_days,maturity_years,option_price,implied_vol,volume,option_type
2023-01-05,10741.2197265625,10750.0,1.0,90,0.2465753424657534,582.78,0.2748176304973933,50.0,call
2023-01-05,10741.2197265625,10750.0,1.0,120,0.3287671232876712,445.0,0.27414709270557863,1.0,call
2023-01-05,10741.2197265625,10750.0,1.0,150,0.410958904109589,651.63,0.2735036476697294,1.0,call
2023-01-05,10741.2197265625,10750.0,1.0,180,0.4931506849315068,6.0,0.2728884250208756,1.0,call
2023-01-05,10741.2197265625,10750.0,1.0,360,0.9863013698630136,1225.11,0.2753150782934044,2.0,call
2023-01-05,10741.2197265625,11275.0,1.05,30,0.0821917808219178,203.24,0.27319468467212926,1.0,call
2023-01-05,10741.2197265625,11275.0,1.05,60,0.1643835616438356,311.36,0.2724700415435569,12.0,call
2023-01-05,10741.2197265625,11275.0,1.05,90,0.2465753424657534,361.85,0.27176369606190187,2.0,call
2023-01-05,10741.2197265625,11275.0,1.05,120,0.3287671232876712,445.0,0.27108484371474956,1.0,call
2023-01-05,10741.2197265625,11275.0,1.05,150,0.410958904109589,651.63,0.27044024889845986,1.0,call
2023-01-05,10741.2197265625,11275.0,1.05,180,0.4931506849315068,6.0,0.26983148710474314,1.0,call
2023-01-05,10741.2197265625,11275.0,1.05,360,0.9863013698630136,1225.11,0.2753150782934044,2.0,call
2023-01-05,10741.2197265625,11800.0,1.1,30,0.0821917808219178,77.3,0.2704098958026615,3.0,call
2023-01-05,10741.2197265625,11800.0,1.1,60,0.1643835616438356,151.9,0.2696451944715059,3.0,call
2023-01-05,10741.2197265625,11800.0,1.1,90,0.2465753424657534,324.1,0.26890530561936854,1.0,call
2023-01-05,10741.2197265625,11800.0,1.1,120,0.3287671232876712,266.65,0.26820038922387324,1.0,call
2023-01-05,10741.2197265625,11800.0,1.1,150,0.410958904109589,432.55,0.2675380994930962,1.0,call
2023-01-05,10741.2197265625,11800.0,1.1,180,0.4931506849315068,6.0,0.26692075341021304,1.0,call
2023-01-05,10741.2197265625,11800.0,1.1,360,0.9863013698630136,850.0,0.26261941982851744,4.0,call
2023-01-05,10741.2197265625,12350.0,1.15,30,0.0821917808219178,23.9,0.26784597830933665,5.0,call
2023-01-05,10741.2197265625,12350.0,1.15,60,0.1643835616438356,68.45,0.267020135773573,40.0,call
2023-01-05,10741.2197265625,12350.0,1.15,90,0.2465753424657534,114.03,0.266226235202291,7.0,call
2023-01-05,10741.2197265625,12350.0,1.15,120,0.3287671232876712,266.65,0.2654756288295458,1.0,call
2023-01-05,10741.2197265625,12350.0,1.15,150,0.410958904109589,232.0,0.26477711816362176,3.0,call
2023-01-05,10741.2197265625,12350.0,1.15,180,0.4931506849315068,6.0,0.2641340602122617,1.0,call
2023-01-05,10741.2197265625,12350.0,1.15,360,0.9863013698630136,850.0,0.26261941982851744,4.0,call
2023-01-05,10741.2197265625,12900.0,1.2,30,0.0821917808219178,4.6,0.26550879794170296,2.0,call
2023-01-05,10741.2197265625,12900.0,1.2,60,0.1643835616438356,20.92,0.26459754604291336,24.0,call
2023-01-05,10741.2197265625,12900.0,1.2,90,0.2465753424657534,114.03,0.26372581572539566,7.0,call
2023-01-05,10741.2197265625,12900.0,1.2,120,0.3287671232876712,266.65,0.2629063873202621,1.0,call
2023-01-05,10741.2197265625,12900.0,1.2,150,0.410958904109589,118.8,0.262149478942814,2.0,call
2023-01-05,10741.2197265625,12900.0,1.2,180,0.4931506849315068,6.0,0.2614598046367666,1.0,call
2023-01-05,10741.2197265625,12900.0,1.2,360,0.9863013698630136,850.0,0.26261941982851744,4.0,call
2023-01-06,11040.349609375,8800.0,0.8,30,0.0821917808219178,13.41,0.2996273176798787,2.0,put
2023-01-06,11040.349609375,8800.0,0.8,60,0.1643835616438356,65.4,0.299125380814874,14.0,put
2023-01-06,11040.349609375,8800.0,0.8,90,0.2465753424657534,84.43,0.29865408417502215,1.0,put
2023-01-06,11040.349609375,8800.0,0.8,120,0.3287671232876712,289.95,0.29821361941853847,17.0,put
2023-01-06,11040.349609375,8800.0,0.8,150,0.410958904109589,142.68,0.29780200191815304,12.0,put
2023-01-06,11040.349609375,8800.0,0.8,180,0.4931506849315068,206.8,0.29741483838508115,5.0,put
2023-01-06,11040.349609375,8800.0,0.8,360,0.9863013698630136,288.0,0.33403224317962354,1.0,put
2023-01-06,11040.349609375,9400.0,0.85,30,0.0821917808219178,38.4,0.29352347291323516,2.0,put
2023-01-06,11040.349609375,9400.0,0.85,60,0.1643835616438356,84.1,0.29312573654459656,12.0,put
2023-01-06,11040.349609375,9400.0,0.85,90,0.2465753424657534,149.28,0.2927576386907903,5.0,put
2023-01-06,11040.349609375,9400.0,0.85,120,0.3287671232876712,289.95,0.29241824863404187,17.0,put
2023-01-06,11040.349609375,9400.0,0.85,150,0.410958904109589,259.4,0.2921044334230094,6.0,put
2023-01-06,11040.349609375,9400.0,0.85,180,0.4931506849315068,206.8,0.29181065939687256,5.0,put
2023-01-06,11040.349609375,9400.0,0.85,360,0.9863013698630136,613.0,0.30157761966781366,1.0,put
2023-01-06,11040.349609375,9950.0,0.9,30,0.0821917808219178,99.87,0.28786707616843266,1.0,put
2023-01-06,11040.349609375,9950.0,0.9,60,0.1643835616438356,146.15,0.2875413884101486,5.0,put
2023-01-06,11040.349609375,9950.0,0.9,90,0.2465753424657534,265.2,0.2872451970436751,3.0,put
2023-01-06,11040.349609375,9950.0,0.9,120,0.3287671232876712,340.1,0.28697693678111647,2.0,put
2023-01-06,11040.349609375,9950.0,0.9,150,0.410958904109589,345.05,0.28673281441116155,1.0,put
2023-01-06,11040.349609375,9950.0,0.9,180,0.4931506849315068,687.6,0.28650662088504697,1.0,put
2023-01-06,11040.349609375,9950.0,0.9,360,0.9863013698630136,613.0,0.30157761966781366,1.0,put
2023-01-06,11040.349609375,10500.0,0.95,30,0.0821917808219178,184.04,0.2825660071805011,8.0,put
2023-01-06,11040.349609375,10500.0,0.95,60,0.1643835616438356,276.0,0.2822829811024257,7.0,put
2023-01-06,11040.349609375,10500.0,0.95,90,0.2465753424657534,428.0,0.2820301026096448,1.0,put
2023-01-06,11040.349609375,10500.0,0.95,120,0.3287671232876712,538.12,0.28180559741988914,4.0,put
2023-01-06,11040.349609375,10500.0,0.95,150,0.410958904109589,706.76,0.28160544154557865,16.0,put
2023-01-06,11040.349609375,10500.0,0.95,180,0.4931506849315068,687.6,0.28142316486926316,1.0,put
