date,current_price,strike,relative_strike,maturity_days,maturity_years,option_price,implied_vol,volume,option_type
2016-01-06,4443.990234375,4665.0,1.05,360,0.9863013698630136,190.13,,2.0,call
2016-01-06,4443.990234375,4890.0,1.1,30,0.0821917808219178,0.88,0.11160568951434618,15.0,call
2016-01-06,4443.990234375,4890.0,1.1,60,0.1643835616438356,10.0,0.23423080834409446,1.0,call
2016-01-06,4443.990234375,4890.0,1.1,90,0.2465753424657534,10.0,0.2379714918167841,1.0,call
2016-01-06,4443.990234375,4890.0,1.1,120,0.3287671232876712,40.2,0.244326067472169,2.0,call
2016-01-06,4443.990234375,4890.0,1.1,150,0.410958904109589,40.2,0.25449563558437854,2.0,call
2016-01-06,4443.990234375,4890.0,1.1,180,0.4931506849315068,40.2,0.27006769461980445,2.0,call
2016-01-06,4443.990234375,4890.0,1.1,360,0.9863013698630136,161.3,,1.0,call
2016-01-06,4443.990234375,5110.0,1.15,30,0.0821917808219178,0.55,0.13101881199967017,3.0,call
2016-01-06,4443.990234375,5110.0,1.15,60,0.1643835616438356,1.0,0.22230508863724127,4.0,call
2016-01-06,4443.990234375,5110.0,1.15,90,0.2465753424657534,1.0,0.2251226927754402,4.0,call
2016-01-06,4443.990234375,5110.0,1.15,120,0.3287671232876712,20.2,0.23028629989794203,2.0,call
2016-01-06,4443.990234375,5110.0,1.15,150,0.410958904109589,20.2,0.2389305347279998,2.0,call
2016-01-06,4443.990234375,5110.0,1.15,180,0.4931506849315068,20.2,0.25261706150509633,2.0,call
2016-01-06,4443.990234375,5110.0,1.15,360,0.9863013698630136,121.13,,12.0,call
2016-01-06,4443.990234375,5300.0,1.2,30,0.0821917808219178,0.55,0.13101881199967017,3.0,call
2016-01-06,4443.990234375,5300.0,1.2,60,0.1643835616438356,0.96,0.21174571015084243,1.0,call
2016-01-06,4443.990234375,5300.0,1.2,90,0.2465753424657534,0.96,0.21356647442843332,1.0,call
2016-01-06,4443.990234375,5300.0,1.2,120,0.3287671232876712,5.21,0.2174249422407717,5.0,call
2016-01-06,4443.990234375,5300.0,1.2,150,0.410958904109589,5.21,0.22435748976372838,5.0,call
2016-01-06,4443.990234375,5300.0,1.2,180,0.4931506849315068,5.21,0.23584417173438627,5.0,call
2016-01-06,4443.990234375,5300.0,1.2,360,0.9863013698630136,15.4,,1.0,call
2016-01-07,4305.72021484375,3450.0,0.8,30,0.0821917808219178,20.2,0.3857904256086165,1.0,put
2016-01-07,4305.72021484375,3450.0,0.8,60,0.1643835616438356,25.82,0.38219984654839106,2.0,put
2016-01-07,4305.72021484375,3450.0,0.8,90,0.2465753424657534,19.0,0.38355545650896183,4.0,put
2016-01-07,4305.72021484375,3450.0,0.8,120,0.3287671232876712,50.98,0.386378351189533,2.0,put
2016-01-07,4305.72021484375,3450.0,0.8,150,0.410958904109589,50.98,0.39114852223592866,2.0,put
2016-01-07,4305.72021484375,3450.0,0.8,180,0.4931506849315068,50.98,0.3984302258566886,2.0,put
2016-01-07,4305.72021484375,3450.0,0.8,360,0.9863013698630136,162.57,0.5624893428542342,1.0,put
2016-01-07,4305.72021484375,3660.0,0.85,30,0.0821917808219178,20.2,0.3857904256086165,1.0,put
2016-01-07,4305.72021484375,3660.0,0.85,60,0.1643835616438356,25.82,0.355938968871063,2.0,put
2016-01-07,4305.72021484375,3660.0,0.85,90,0.2465753424657534,32.92,0.35769979839667293,1.0,put
2016-01-07,4305.72021484375,3660.0,0.85,120,0.3287671232876712,63.0,0.36102189648349087,1.0,put
2016-01-07,4305.72021484375,3660.0,0.85,150,0.410958904109589,63.0,0.36642969864950753,1.0,put
2016-01-07,4305.72021484375,3660.0,0.85,180,0.4931506849315068,63.0,0.37455256298395584,1.0,put
2016-01-07,4305.72021484375,3660.0,0.85,360,0.9863013698630136,162.57,0.5624893428542342,1.0,put
2016-01-07,4305.72021484375,3875.0,0.9,30,0.0821917808219178,20.2,0.3857904256086165,1.0,put
2016-01-07,4305.72021484375,3875.0,0.9,60,0.1643835616438356,27.78,0.33158333521615485,2.0,put
2016-01-07,4305.72021484375,3875.0,0.9,90,0.2465753424657534,61.27,0.3334682266546017,2.0,put
2016-01-07,4305.72021484375,3875.0,0.9,120,0.3287671232876712,143.0,0.33695018273379834,1.0,put
2016-01-07,4305.72021484375,3875.0,0.9,150,0.410958904109589,143.0,0.3425864584135388,1.0,put
